days_in_current_stage,days_since_project_start,land_required_ha,land_to_acquire_ha,total_parcels,affected_families,vulnerable_families,pending_approvals_count,file_pending_days,docs_complete_pct,court_cases_count,case_age_months,title_disputes_parcels,grievances_30d,compensation_awarded_cr,compensation_disbursed_cr,disbursal_pct,rnr_progress_pct,rnr_consent_pct,grievance_redressal_days,forest_involved,proximity_km_to_urban,land_acquisition_ratio,affected_family_per_parcel,vulnerable_family_share,compensation_pending_cr,rnr_remaining_pct,docs_remaining_pct,current_stage,approval_dept,terrain_type,urban_rural,delay_next_30d,delay_next_60d,delay_next_90d
143,240,17.9866,15.0546,158,80,13,0,36,85.991,0,0.0,2,7,2.6236,0.2515,9.586,5.628,29.947,56.071,0,52.587,0.8369897590428431,0.5063291139240507,0.1625,2.3721,94.372,14.009,3A,District Administration,Rolling,Urban,0,0,0
173,270,17.9866,15.0546,158,80,13,0,34,87.496,0,0.0,2,7,2.8339,0.3371,11.894,6.179,30.746,56.071,0,52.587,0.8369897590428431,0.5063291139240507,0.1625,2.4968,93.821,12.504000000000005,3A,District Administration,Rolling,Urban,0,0,0
105,300,17.9866,15.0546,158,80,13,0,41,88.765,0,0.0,2,6,6.1867,1.3386,21.637,7.327,30.577,56.071,0,52.587,0.8369897590428431,0.5063291139240507,0.1625,4.8481000000000005,92.673,11.235,3D,Revenue,Rolling,Urban,0,0,0
135,330,17.9866,15.0546,158,80,13,1,47,88.87,0,0.0,2,5,5.1739,1.286,24.855,8.775,30.105,56.071,0,52.587,0.8369897590428431,0.5063291139240507,0.1625,3.8878999999999997,91.225,11.129999999999995,3D,Multiple Departments,Rolling,Urban,0,0,0
0,0,62.5972,44.6454,534,350,49,1,16,82.056,0,0.0,1,0,20.0463,0.0,0.0,0.0,79.22,15.261,0,49.426,0.7132172046034008,0.6554307116104869,0.14,20.0463,100.0,17.944000000000003,3a,Revenue,Riverine,Semi-Urban,0,0,0
30,30,62.5972,44.6454,534,350,49,1,22,84.063,0,0.0,1,1,7.3744,0.0,0.0,0.0,79.22,15.261,0,49.426,0.7132172046034008,0.6554307116104869,0.14,7.3744,100.0,15.936999999999998,3a,Revenue,Riverine,Semi-Urban,0,0,0
60,60,62.5972,44.6454,534,350,49,1,24,82.941,0,0.0,1,2,18.1103,0.0,0.0,0.0,79.22,15.261,0,49.426,0.7132172046034008,0.6554307116104869,0.14,18.1103,100.0,17.058999999999997,3a,Forest,Riverine,Semi-Urban,0,0,0
32,90,62.5972,44.6454,534,350,49,1,29,84.913,0,0.0,1,1,8.3617,0.3916,4.683,6.936,79.22,15.261,0,49.426,0.7132172046034008,0.6554307116104869,0.14,7.9701,93.064,15.087000000000003,3A,Multiple Departments,Riverine,Semi-Urban,0,0,0
62,120,62.5972,44.6454,534,350,49,2,25,85.649,0,0.0,1,0,17.8457,1.2318,6.903,13.315,79.22,15.261,0,49.426,0.7132172046034008,0.6554307116104869,0.14,16.6139,86.685,14.350999999999999,3A,Forest,Riverine,Semi-Urban,0,0,0
92,150,62.5972,44.6454,534,350,49,2,29,87.193,0,0.0,1,0,7.2706,0.8985,12.358,17.022,79.22,15.261,0,49.426,0.7132172046034008,0.6554307116104869,0.14,6.3721,82.97800000000001,12.807000000000002,3A,Environment,Riverine,Semi-Urban,0,0,0
63,180,62.5972,44.6454,534,350,49,2,29,88.734,0,0.0,1,0,10.9433,1.9574,17.887,24.02,79.22,15.261,0,49.426,0.7132172046034008,0.6554307116104869,0.14,8.9859,75.98,11.266000000000005,3D,Multiple Departments,Riverine,Semi-Urban,0,0,0
93,210,62.5972,44.6454,534,350,49,2,27,90.429,0,0.0,1,0,11.2326,2.817,25.079,24.624,79.22,15.261,0,49.426,0.7132172046034008,0.6554307116104869,0.14,8.4156,75.376,9.570999999999998,3D,Environment,Riverine,Semi-Urban,0,0,0
123,240,62.5972,44.6454,534,350,49,1,25,91.7,0,0.0,1,0,16.9046,5.8816,34.793,29.322,79.22,15.261,0,49.426,0.7132172046034008,0.6554307116104869,0.14,11.023,70.678,8.299999999999997,3D,Environment,Riverine,Semi-Urban,0,0,0
0,0,25.6636,24.4984,510,348,47,1,21,90.524,1,0.0,0,1,7.2387,0.0,0.0,0.0,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,7.2387,100.0,9.475999999999999,3a,Revenue,Rolling,Urban,0,0,0
30,30,25.6636,24.4984,510,348,47,1,19,89.606,1,0.986,0,2,4.6991,0.0,0.0,0.0,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,4.6991,100.0,10.394000000000005,3a,Revenue,Rolling,Urban,0,0,0
60,60,25.6636,24.4984,510,348,47,2,17,90.027,1,1.971,0,1,6.7297,0.0,0.0,0.0,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,6.7297,100.0,9.972999999999999,3a,Revenue,Rolling,Urban,0,0,0
90,90,25.6636,24.4984,510,348,47,2,12,91.977,1,2.957,0,1,2.1218,0.0,0.0,0.0,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,2.1218,100.0,8.022999999999996,3a,District Administration,Rolling,Urban,0,0,0
42,120,25.6636,24.4984,510,348,47,2,15,91.608,1,3.942,0,0,1.4941,0.0359,2.404,5.702,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,1.4582,94.298,8.391999999999996,3A,Revenue,Rolling,Urban,0,0,0
72,150,25.6636,24.4984,510,348,47,1,16,90.495,1,4.928,0,0,5.0575,0.3509,6.938,11.74,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,4.7066,88.26,9.504999999999995,3A,Environment,Rolling,Urban,0,0,0
102,180,25.6636,24.4984,510,348,47,1,18,92.085,1,5.913,0,0,9.452,0.694,7.342,14.086,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,8.758,85.914,7.915000000000006,3A,Environment,Rolling,Urban,0,0,0
132,210,25.6636,24.4984,510,348,47,2,21,91.168,1,6.899,0,0,4.0805,0.3059,7.497,15.444,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,3.7746,84.556,8.831999999999994,3A,District Administration,Rolling,Urban,0,0,0
84,240,25.6636,24.4984,510,348,47,2,17,93.072,1,7.884,0,0,1.4086,0.1509,10.714,19.852,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,1.2577,80.148,6.927999999999997,3D,Revenue,Rolling,Urban,0,0,0
114,270,25.6636,24.4984,510,348,47,2,17,94.895,1,8.87,0,1,7.8044,1.3908,17.82,21.157,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,6.413600000000001,78.843,5.105000000000004,3D,PWD,Rolling,Urban,0,0,0
144,300,25.6636,24.4984,510,348,47,3,24,95.113,1,9.855,0,2,3.8702,0.9835,25.411,23.046,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,2.8867000000000003,76.95400000000001,4.8870000000000005,3D,Multiple Departments,Rolling,Urban,0,0,0
174,330,25.6636,24.4984,510,348,47,2,32,94.268,1,10.841,0,3,1.7812,0.5392,30.269,23.362,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,1.242,76.638,5.731999999999999,3D,PWD,Rolling,Urban,0,0,0
204,360,25.6636,24.4984,510,348,47,2,35,95.958,1,11.827,0,4,8.1594,2.85,34.93,25.832,79.753,19.338,1,29.321,0.9545971726491997,0.6823529411764706,0.13505747126436782,5.3094,74.168,4.042000000000002,3D,Multiple Departments,Rolling,Urban,0,0,0
0,0,11.9119,7.8036,116,25,5,2,23,92.415,0,0.0,0,2,3.1851,0.0,0.0,0.0,63.154,18.84,0,67.533,0.6551095962860669,0.21551724137931033,0.2,3.1851,100.0,7.584999999999994,3a,Environment,Hilly,Urban,0,0,0
30,30,11.9119,7.8036,116,25,5,2,28,91.585,0,0.0,0,2,0.6506,0.0,0.0,0.0,63.154,18.84,0,67.533,0.6551095962860669,0.21551724137931033,0.2,0.6506,100.0,8.415000000000006,3a,Revenue,Hilly,Urban,0,0,0
60,60,11.9119,7.8036,116,25,5,1,33,92.318,0,0.0,0,3,3.4562,0.0,0.0,0.0,63.154,18.84,0,67.533,0.6551095962860669,0.21551724137931033,0.2,3.4562,100.0,7.682000000000002,3a,Environment,Hilly,Urban,0,0,0
32,90,11.9119,7.8036,116,25,5,1,42,94.106,0,0.0,0,4,4.6333,0.1266,2.732,5.318,63.154,18.84,0,67.533,0.6551095962860669,0.21551724137931033,0.2,4.5067,94.682,5.8940000000000055,3A,Multiple Departments,Hilly,Urban,0,0,0
62,120,11.9119,7.8036,116,25,5,0,38,95.957,0,0.0,0,3,2.5906,0.0768,2.963,11.651,63.154,18.84,0,67.533,0.6551095962860669,0.21551724137931033,0.2,2.5138,88.349,4.043000000000006,3A,Forest,Hilly,Urban,0,0,0
92,150,11.9119,7.8036,116,25,5,0,46,95.91,0,0.0,0,2,4.2056,0.1414,3.363,16.002,63.154,18.84,0,67.533,0.6551095962860669,0.21551724137931033,0.2,4.0642,83.998,4.090000000000003,3A,Multiple Departments,Hilly,Urban,0,0,0
63,180,11.9119,7.8036,116,25,5,0,42,95.54,0,0.0,0,2,0.6202,0.0803,12.954,18.522,63.154,18.84,0,67.533,0.6551095962860669,0.21551724137931033,0.2,0.5398999999999999,81.47800000000001,4.459999999999994,3D,PWD,Hilly,Urban,0,0,0
93,210,11.9119,7.8036,116,25,5,0,38,98.261,0,0.0,0,1,1.7509,0.3817,21.802,23.476,63.154,18.84,0,67.533,0.6551095962860669,0.21551724137931033,0.2,1.3692,76.524,1.7390000000000043,3D,Multiple Departments,Hilly,Urban,0,0,0
123,240,11.9119,7.8036,116,25,5,1,40,100.0,0,0.0,0,0,3.6774,0.9763,26.548,28.514,63.154,18.84,0,67.533,0.6551095962860669,0.21551724137931033,0.2,2.7011000000000003,71.486,0.0,3D,Environment,Hilly,Urban,0,0,0
0,0,12.3055,7.7369,240,120,36,6,68,69.365,3,15.249,1,9,3.9253,0.0,0.0,9.14,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,3.9253,90.86,30.635000000000005,3a,Forest,Riverine,Rural,0,0,0
30,30,12.3055,7.7369,240,120,36,9,73,68.912,3,16.235,1,10,2.3222,0.0,0.0,9.14,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,2.3222,90.86,31.087999999999994,3a,Revenue,Riverine,Rural,0,0,0
60,60,12.3055,7.7369,240,120,36,9,83,68.138,3,17.22,1,11,3.8496,0.0,0.0,9.14,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,3.8496,90.86,31.861999999999995,3a,Revenue,Riverine,Rural,0,0,1
90,90,12.3055,7.7369,240,120,36,10,88,71.435,3,18.206,1,14,1.0519,0.0,0.0,9.14,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,1.0519,90.86,28.564999999999998,3a,Forest,Riverine,Rural,0,1,1
120,120,12.3055,7.7369,240,120,36,10,101,71.564,3,19.191,1,14,3.8897,0.0,0.0,9.14,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,3.8897,90.86,28.436000000000007,3a,PWD,Riverine,Rural,1,1,1
150,150,12.3055,7.7369,240,120,36,10,108,72.13,3,20.177,1,15,1.3572,0.0,0.0,9.14,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,1.3572,90.86,27.870000000000005,3a,Multiple Departments,Riverine,Rural,0,0,0
180,180,12.3055,7.7369,240,120,36,10,115,71.01,3,21.163,1,17,3.7606,0.0,0.0,9.14,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,3.7606,90.86,28.989999999999995,3a,Forest,Riverine,Rural,0,0,0
74,210,12.3055,7.7369,240,120,36,9,114,69.9,3,22.148,1,19,3.4217,0.0562,1.643,15.05,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,3.3655,84.95,30.099999999999994,3A,Forest,Riverine,Rural,0,0,0
104,240,12.3055,7.7369,240,120,36,10,118,70.62,3,23.134,1,20,4.4921,0.2234,4.974,20.352,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,4.2687,79.648,29.379999999999995,3A,Multiple Departments,Riverine,Rural,0,0,0
134,270,12.3055,7.7369,240,120,36,10,119,70.048,3,24.119,1,20,0.9149,0.0578,6.317,26.152,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,0.8571000000000001,73.848,29.951999999999998,3A,District Administration,Riverine,Rural,0,0,0
164,300,12.3055,7.7369,240,120,36,10,120,71.954,3,25.105,1,20,2.9193,0.3407,11.67,32.908,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,2.5786,67.092,28.046000000000006,3A,District Administration,Riverine,Rural,0,0,0
194,330,12.3055,7.7369,240,120,36,9,131,71.557,3,26.09,1,20,3.095,0.4068,13.145,37.709,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,2.6882,62.291,28.442999999999998,3A,PWD,Riverine,Rural,0,0,0
224,360,12.3055,7.7369,240,120,36,10,130,72.184,3,27.076,1,20,2.5185,0.3447,13.686,42.711,64.301,6.494,1,0.868,0.6287351184429727,0.5,0.3,2.1738,57.289,27.816000000000003,3A,Forest,Riverine,Rural,0,0,0
0,0,49.0467,46.2416,838,524,137,5,59,52.114,3,12.21,0,8,14.8031,0.0,0.0,3.479,43.865,11.071,0,52.332,0.9428075691127027,0.6252983293556086,0.26145038167938933,14.8031,96.521,47.886,3a,Revenue,Plain,Semi-Urban,0,0,0
30,30,49.0467,46.2416,838,524,137,6,61,52.99,3,13.196,0,11,17.0824,0.0,0.0,3.479,43.865,11.071,0,52.332,0.9428075691127027,0.6252983293556086,0.26145038167938933,17.0824,96.521,47.01,3a,PWD,Plain,Semi-Urban,0,0,0
60,60,49.0467,46.2416,838,524,137,8,75,54.128,3,14.182,0,11,19.2705,0.0,0.0,3.479,43.865,11.071,0,52.332,0.9428075691127027,0.6252983293556086,0.26145038167938933,19.2705,96.521,45.872,3a,Multiple Departments,Plain,Semi-Urban,0,0,0
90,90,49.0467,46.2416,838,524,137,10,78,54.828,3,15.167,0,12,5.8305,0.0,0.0,3.479,43.865,11.071,0,52.332,0.9428075691127027,0.6252983293556086,0.26145038167938933,5.8305,96.521,45.172,3a,Multiple Departments,Plain,Semi-Urban,0,0,1
120,120,49.0467,46.2416,838,524,137,10,89,53.798,3,16.153,0,15,7.2524,0.0,0.0,3.479,43.865,11.071,0,52.332,0.9428075691127027,0.6252983293556086,0.26145038167938933,7.2524,96.521,46.202,3a,Forest,Plain,Semi-Urban,0,1,1
53,150,49.0467,46.2416,838,524,137,10,92,52.265,3,17.138,0,17,3.567,0.0035,0.098,7.72,43.865,11.071,0,52.332,0.9428075691127027,0.6252983293556086,0.26145038167938933,3.5635000000000003,92.28,47.735,3A,Revenue,Plain,Semi-Urban,1,1,1
83,180,49.0467,46.2416,838,524,137,10,103,54.842,3,18.124,0,18,17.4088,0.4515,2.594,12.364,43.865,11.071,0,52.332,0.9428075691127027,0.6252983293556086,0.26145038167938933,16.9573,87.636,45.158,3A,Revenue,Plain,Semi-Urban,0,0,0
113,210,49.0467,46.2416,838,524,137,10,110,55.501,3,19.109,0,20,8.8668,0.422,4.76,18.164,43.865,11.071,0,52.332,0.9428075691127027,0.6252983293556086,0.26145038167938933,8.444799999999999,81.836,44.499,3A,Multiple Departments,Plain,Semi-Urban,0,0,0
143,240,49.0467,46.2416,838,524,137,10,121,53.536,3,20.095,0,20,19.4706,1.2521,6.431,19.556,43.865,11.071,0,52.332,0.9428075691127027,0.6252983293556086,0.26145038167938933,18.218500000000002,80.444,46.464,3A,Revenue,Plain,Semi-Urban,0,0,0
173,270,49.0467,46.2416,838,524,137,10,132,53.302,3,21.08,0,20,2.8325,0.3481,12.288,19.939,43.865,11.071,0,52.332,0.9428075691127027,0.6252983293556086,0.26145038167938933,2.4844,80.061,46.698,3A,District Administration,Plain,Semi-Urban,0,0,0
0,0,14.2034,10.1082,150,67,5,2,7,87.363,1,0.0,2,2,4.8834,0.0,0.0,0.0,71.074,15.42,0,49.514,0.7116746694453441,0.44666666666666666,0.07462686567164178,4.8834,100.0,12.637,3a,Forest,Rolling,Semi-Urban,0,0,0
30,30,14.2034,10.1082,150,67,5,2,6,88.883,1,0.986,2,1,1.3753,0.0,0.0,0.0,71.074,15.42,0,49.514,0.7116746694453441,0.44666666666666666,0.07462686567164178,1.3753,100.0,11.117000000000004,3a,Forest,Rolling,Semi-Urban,0,0,0
60,60,14.2034,10.1082,150,67,5,1,1,88.046,1,1.971,2,2,4.4541,0.0,0.0,0.0,71.074,15.42,0,49.514,0.7116746694453441,0.44666666666666666,0.07462686567164178,4.4541,100.0,11.953999999999994,3a,Environment,Rolling,Semi-Urban,0,0,0
32,90,14.2034,10.1082,150,67,5,2,3,87.947,1,2.957,2,1,4.484,0.1324,2.953,2.907,71.074,15.42,0,49.514,0.7116746694453441,0.44666666666666666,0.07462686567164178,4.3516,97.093,12.052999999999997,3A,District Administration,Rolling,Semi-Urban,0,0,0
62,120,14.2034,10.1082,150,67,5,1,0,87.38,1,3.942,2,0,4.0823,0.2191,5.368,4.593,71.074,15.42,0,49.514,0.7116746694453441,0.44666666666666666,0.07462686567164178,3.8632,95.407,12.620000000000005,3A,Multiple Departments,Rolling,Semi-Urban,0,0,0
92,150,14.2034,10.1082,150,67,5,2,1,86.412,1,4.928,2,0,5.3982,0.2982,5.524,4.92,71.074,15.42,0,49.514,0.7116746694453441,0.44666666666666666,0.07462686567164178,5.1,95.08,13.587999999999994,3A,Revenue,Rolling,Semi-Urban,0,0,0
63,180,14.2034,10.1082,150,67,5,1,0,85.785,1,5.913,2,1,0.8046,0.1003,12.468,10.651,71.074,15.42,0,49.514,0.7116746694453441,0.44666666666666666,0.07462686567164178,0.7042999999999999,89.349,14.215000000000003,3D,Multiple Departments,Rolling,Semi-Urban,0,0,0
93,210,14.2034,10.1082,150,67,5,1,8,87.23,1,6.899,2,0,3.9769,0.8566,21.54,13.325,71.074,15.42,0,49.514,0.7116746694453441,0.44666666666666666,0.07462686567164178,3.1203000000000003,86.675,12.769999999999996,3D,Revenue,Rolling,Semi-Urban,0,0,0
123,240,14.2034,10.1082,150,67,5,1,9,88.762,1,7.884,2,0,3.1631,0.9478,29.964,13.442,71.074,15.42,0,49.514,0.7116746694453441,0.44666666666666666,0.07462686567164178,2.2153,86.55799999999999,11.238,3D,District Administration,Rolling,Semi-Urban,0,0,0
0,0,10.6775,9.0603,172,55,5,1,6,83.625,0,0.0,2,3,3.6432,0.4284,11.759,0.0,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,3.2148000000000003,100.0,16.375,3a,Multiple Departments,Hilly,Rural,0,0,0
30,30,10.6775,9.0603,172,55,5,0,10,82.51,0,0.0,2,4,3.4914,0.4108,11.767,0.0,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,3.0806,100.0,17.489999999999995,3a,PWD,Hilly,Rural,0,0,0
60,60,10.6775,9.0603,172,55,5,0,9,81.153,0,0.0,2,4,1.0201,0.1127,11.049,0.0,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,0.9074,100.0,18.846999999999994,3a,Multiple Departments,Hilly,Rural,0,0,0
90,90,10.6775,9.0603,172,55,5,1,13,82.26,0,0.0,2,5,0.8673,0.0924,10.655,0.0,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,0.7748999999999999,100.0,17.739999999999995,3a,Environment,Hilly,Rural,0,0,0
120,120,10.6775,9.0603,172,55,5,0,12,83.692,0,0.0,2,5,1.3707,0.1588,11.589,0.0,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,1.2119,100.0,16.308000000000007,3a,District Administration,Hilly,Rural,0,0,0
150,150,10.6775,9.0603,172,55,5,0,16,84.351,0,0.0,2,6,0.9123,0.1174,12.872,0.0,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,0.7948999999999999,100.0,15.649000000000001,3a,Multiple Departments,Hilly,Rural,0,0,0
63,180,10.6775,9.0603,172,55,5,0,13,86.821,0,0.0,2,6,1.2238,0.1855,15.156,1.234,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,1.0383,98.766,13.179000000000002,3A,Forest,Hilly,Rural,0,0,0
93,210,10.6775,9.0603,172,55,5,0,15,85.756,0,0.0,2,7,3.2343,0.7171,22.172,1.819,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,2.5172000000000003,98.181,14.244,3A,PWD,Hilly,Rural,0,0,0
123,240,10.6775,9.0603,172,55,5,0,20,86.587,0,0.0,2,8,3.7758,0.9845,26.074,2.508,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,2.7912999999999997,97.492,13.412999999999997,3A,Revenue,Hilly,Rural,0,0,0
153,270,10.6775,9.0603,172,55,5,0,29,85.753,0,0.0,2,8,3.3749,1.0777,31.933,7.865,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,2.2971999999999997,92.135,14.247,3A,Revenue,Hilly,Rural,0,0,0
183,300,10.6775,9.0603,172,55,5,0,32,86.756,0,0.0,2,10,3.0807,1.0281,33.374,8.034,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,2.0526,91.966,13.244,3A,District Administration,Hilly,Rural,0,0,0
213,330,10.6775,9.0603,172,55,5,0,28,89.676,0,0.0,2,9,2.5122,0.8583,34.165,8.948,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,1.6539000000000001,91.05199999999999,10.323999999999998,3A,District Administration,Hilly,Rural,0,0,0
126,360,10.6775,9.0603,172,55,5,0,23,91.444,0,0.0,2,9,3.1218,1.3113,42.006,15.654,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,1.8105,84.346,8.555999999999997,3D,Environment,Hilly,Rural,0,0,0
156,390,10.6775,9.0603,172,55,5,0,23,92.904,0,0.0,2,10,1.2732,0.6124,48.103,17.345,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,0.6608,82.655,7.096000000000004,3D,Forest,Hilly,Rural,0,0,0
186,420,10.6775,9.0603,172,55,5,0,27,93.646,0,0.0,2,10,2.5111,1.3049,51.964,21.854,77.827,53.326,0,56.81,0.8485413252165769,0.31976744186046513,0.09090909090909091,1.2062,78.146,6.353999999999999,3D,District Administration,Hilly,Rural,0,0,0
0,0,33.3093,28.3908,501,336,20,3,41,58.161,0,0.0,1,5,2.759,0.0,0.0,16.867,80.996,20.146,1,74.143,0.8523385360845169,0.6706586826347305,0.05952380952380952,2.759,83.133,41.839,3a,Forest,Riverine,Rural,0,0,0
30,30,33.3093,28.3908,501,336,20,3,44,61.373,0,0.0,1,5,13.0741,0.0,0.0,19.067,80.996,20.146,1,74.143,0.8523385360845169,0.6706586826347305,0.05952380952380952,13.0741,80.93299999999999,38.627,3a,Environment,Riverine,Rural,0,0,0
60,60,33.3093,28.3908,501,336,20,3,38,63.861,0,0.0,1,4,10.9487,0.0,0.0,24.776,80.996,20.146,1,74.143,0.8523385360845169,0.6706586826347305,0.05952380952380952,10.9487,75.224,36.139,3a,PWD,Riverine,Rural,0,0,0
32,90,33.3093,28.3908,501,336,20,3,41,65.248,0,0.0,1,4,4.6657,0.0406,0.871,34.473,80.996,20.146,1,74.143,0.8523385360845169,0.6706586826347305,0.05952380952380952,4.6251,65.527,34.751999999999995,3A,PWD,Riverine,Rural,0,0,0
62,120,33.3093,28.3908,501,336,20,1,40,67.6,0,0.0,1,5,6.9077,0.0818,1.184,42.962,80.996,20.146,1,74.143,0.8523385360845169,0.6706586826347305,0.05952380952380952,6.8259,57.038,32.400000000000006,3A,PWD,Riverine,Rural,0,0,0
92,150,33.3093,28.3908,501,336,20,0,39,71.088,0,0.0,1,5,9.1237,0.1091,1.196,51.946,80.996,20.146,1,74.143,0.8523385360845169,0.6706586826347305,0.05952380952380952,9.0146,48.054,28.912000000000006,3A,Environment,Riverine,Rural,0,0,0
63,180,33.3093,28.3908,501,336,20,0,37,72.785,0,0.0,1,3,10.4934,0.4436,4.228,57.326,80.996,20.146,1,74.143,0.8523385360845169,0.6706586826347305,0.05952380952380952,10.0498,42.674,27.215000000000003,3D,Multiple Departments,Riverine,Rural,0,0,0
93,210,33.3093,28.3908,501,336,20,0,35,76.958,0,0.0,1,2,2.2292,0.2494,11.19,66.754,80.996,20.146,1,74.143,0.8523385360845169,0.6706586826347305,0.05952380952380952,1.9798,33.245999999999995,23.042,3D,Environment,Riverine,Rural,0,0,0
123,240,33.3093,28.3908,501,336,20,1,28,79.321,0,0.0,1,2,2.9668,0.4552,15.342,74.38,80.996,20.146,1,74.143,0.8523385360845169,0.6706586826347305,0.05952380952380952,2.5116,25.620000000000005,20.679000000000002,3D,Forest,Riverine,Rural,0,0,0
0,0,15.19,12.7744,295,196,29,0,6,91.854,0,0.0,2,2,4.3008,0.0,0.0,0.0,68.745,14.2,0,79.602,0.8409743252139565,0.6644067796610169,0.14795918367346939,4.3008,100.0,8.146,3a,Multiple Departments,Hilly,Semi-Urban,0,0,0
30,30,15.19,12.7744,295,196,29,0,12,91.233,0,0.0,2,1,2.0947,0.0,0.0,0.0,68.745,14.2,0,79.602,0.8409743252139565,0.6644067796610169,0.14795918367346939,2.0947,100.0,8.766999999999996,3a,Forest,Hilly,Semi-Urban,0,0,0
60,60,15.19,12.7744,295,196,29,0,13,93.27,0,0.0,2,0,4.415,0.0,0.0,0.0,68.745,14.2,0,79.602,0.8409743252139565,0.6644067796610169,0.14795918367346939,4.415,100.0,6.730000000000004,3a,Multiple Departments,Hilly,Semi-Urban,0,0,0
90,90,15.19,12.7744,295,196,29,0,18,91.835,0,0.0,2,0,3.0594,0.0,0.0,0.0,68.745,14.2,0,79.602,0.8409743252139565,0.6644067796610169,0.14795918367346939,3.0594,100.0,8.165000000000006,3a,Forest,Hilly,Semi-Urban,0,0,0
120,120,15.19,12.7744,295,196,29,0,24,91.573,0,0.0,2,1,4.3837,0.0,0.0,0.0,68.745,14.2,0,79.602,0.8409743252139565,0.6644067796610169,0.14795918367346939,4.3837,100.0,8.427000000000007,3a,Multiple Departments,Hilly,Semi-Urban,0,0,0
53,150,15.19,12.7744,295,196,29,0,21,93.164,0,0.0,2,2,5.4067,0.0237,0.438,0.805,68.745,14.2,0,79.602,0.8409743252139565,0.6644067796610169,0.14795918367346939,5.383,99.195,6.8359999999999985,3A,PWD,Hilly,Semi-Urban,0,0,0
83,180,15.19,12.7744,295,196,29,0,17,92.32,0,0.0,2,1,3.3405,0.0934,2.795,3.764,68.745,14.2,0,79.602,0.8409743252139565,0.6644067796610169,0.14795918367346939,3.2471,96.236,7.680000000000007,3A,District Administration,Hilly,Semi-Urban,0,0,0
113,210,15.19,12.7744,295,196,29,1,18,93.013,0,0.0,2,0,1.3104,0.0375,2.864,10.583,68.745,14.2,0,79.602,0.8409743252139565,0.6644067796610169,0.14795918367346939,1.2729,89.417,6.986999999999995,3A,Environment,Hilly,Semi-Urban,0,0,0
143,240,15.19,12.7744,295,196,29,1,25,92.276,0,0.0,2,0,5.7535,0.2825,4.911,13.827,68.745,14.2,0,79.602,0.8409743252139565,0.6644067796610169,0.14795918367346939,5.471,86.173,7.724000000000004,3A,PWD,Hilly,Semi-Urban,0,0,0
