snapshot_id,project_id,snapshot_date,project_start_date,current_stage,stage_entry_date,days_in_current_stage,days_since_project_start,event_count_so_far,land_required_ha,land_to_acquire_ha,total_parcels,affected_families,vulnerable_families,pending_approvals_count,approval_dept,file_pending_days,docs_complete_pct,court_cases_count,case_age_months,title_disputes_parcels,grievances_30d,compensation_awarded_cr,compensation_disbursed_cr,disbursal_pct,rnr_progress_pct,rnr_consent_pct,grievance_redressal_days,terrain_type,urban_rural,forest_involved,proximity_km_to_urban,delay_next_30d,delay_next_60d,delay_next_90d,is_censored
SYN-00407_S04,SYN-00407,2019-08-09,2019-05-11,3a,2019-05-11,90,90,4,6.236,3.8722,38,19,2,8,Multiple Departments,89,68.332,0,0.0,1,1,1.757,0.0,0.0,0.0,62.484,15.742,Rolling,Semi-Urban,0,15.174,0,0,0,0
SYN-00407_S05,SYN-00407,2019-09-08,2019-05-11,3a,2019-05-11,120,120,5,6.236,3.8722,38,19,2,8,Environment,107,67.789,0,0.0,1,2,2.3623,0.0,0.0,0.0,62.484,15.742,Rolling,Semi-Urban,0,15.174,0,0,0,0
SYN-00407_S06,SYN-00407,2019-10-08,2019-05-11,3A,2019-08-16,53,150,6,6.236,3.8722,38,19,2,8,Environment,118,68.19,0,0.0,1,3,1.7454,0.0267,1.531,6.102,62.484,15.742,Rolling,Semi-Urban,0,15.174,0,0,0,0
SYN-00407_S07,SYN-00407,2019-11-07,2019-05-11,3A,2019-08-16,83,180,7,6.236,3.8722,38,19,2,7,Multiple Departments,120,69.208,0,0.0,1,4,0.5268,0.0161,3.064,12.573,62.484,15.742,Rolling,Semi-Urban,0,15.174,0,0,0,0
SYN-00407_S08,SYN-00407,2019-12-07,2019-05-11,3A,2019-08-16,113,210,8,6.236,3.8722,38,19,2,6,PWD,122,70.401,0,0.0,1,4,1.8397,0.1448,7.872,18.174,62.484,15.742,Rolling,Semi-Urban,0,15.174,0,0,0,0
SYN-00407_S09,SYN-00407,2020-01-06,2019-05-11,3A,2019-08-16,143,240,9,6.236,3.8722,38,19,2,6,PWD,121,69.173,0,0.0,1,5,0.3699,0.0478,12.929,25.124,62.484,15.742,Rolling,Semi-Urban,0,15.174,0,0,0,0
SYN-00407_S10,SYN-00407,2020-02-05,2019-05-11,3D,2019-11-02,95,270,10,6.236,3.8722,38,19,2,7,District Administration,127,68.202,0,0.0,1,4,1.5729,0.2623,16.675,26.624,62.484,15.742,Rolling,Semi-Urban,0,15.174,0,0,0,0
SYN-00407_S11,SYN-00407,2020-03-06,2019-05-11,3D,2019-11-02,125,300,11,6.236,3.8722,38,19,2,8,Revenue,132,70.045,0,0.0,1,4,2.365,0.5807,24.556,31.081,62.484,15.742,Rolling,Semi-Urban,0,15.174,0,0,0,0
SYN-00408_S01,SYN-00408,2022-05-03,2022-05-03,3a,2022-05-03,0,0,1,73.9764,61.3289,558,258,44,2,Revenue,6,83.981,1,0.0,0,2,22.0317,0.0,0.0,0.0,74.646,18.0,Rolling,Urban,0,39.081,0,0,0,0
SYN-00408_S02,SYN-00408,2022-06-02,2022-05-03,3a,2022-05-03,30,30,2,73.9764,61.3289,558,258,44,3,District Administration,15,82.499,1,0.986,0,3,10.3087,0.0,0.0,0.0,74.646,18.0,Rolling,Urban,0,39.081,0,0,0,0
SYN-00408_S03,SYN-00408,2022-07-02,2022-05-03,3a,2022-05-03,60,60,3,73.9764,61.3289,558,258,44,4,Environment,14,84.997,1,1.971,0,2,29.0427,0.0,0.0,0.0,74.646,18.0,Rolling,Urban,0,39.081,0,0,1,0
SYN-00408_S04,SYN-00408,2022-08-01,2022-05-03,3A,2022-06-30,32,90,4,73.9764,61.3289,558,258,44,4,Multiple Departments,17,85.112,1,2.957,0,1,27.4885,0.2204,0.802,0.706,74.646,18.0,Rolling,Urban,0,39.081,0,1,1,0
SYN-00408_S05,SYN-00408,2022-08-31,2022-05-03,3A,2022-06-30,62,120,5,73.9764,61.3289,558,258,44,4,PWD,14,84.036,1,3.942,0,2,7.5428,0.3302,4.377,1.476,74.646,18.0,Rolling,Urban,0,39.081,1,1,1,0
SYN-00408_S06,SYN-00408,2022-09-30,2022-05-03,3A,2022-06-30,92,150,6,73.9764,61.3289,558,258,44,4,Environment,12,86.43,1,4.928,0,1,27.7958,1.5197,5.467,2.92,74.646,18.0,Rolling,Urban,0,39.081,0,0,0,0
SYN-00408_S07,SYN-00408,2022-10-30,2022-05-03,3D,2022-08-28,63,180,7,73.9764,61.3289,558,258,44,3,Forest,18,88.565,1,5.913,0,0,17.6134,2.3747,13.482,5.309,74.646,18.0,Rolling,Urban,0,39.081,0,0,0,0
SYN-00408_S08,SYN-00408,2022-11-29,2022-05-03,3D,2022-08-28,93,210,8,73.9764,61.3289,558,258,44,3,Revenue,19,88.073,1,6.899,0,0,23.4421,5.2313,22.316,11.302,74.646,18.0,Rolling,Urban,0,39.081,0,0,0,0
SYN-00408_S09,SYN-00408,2022-12-29,2022-05-03,3D,2022-08-28,123,240,9,73.9764,61.3289,558,258,44,2,District Administration,17,87.547,1,7.884,0,0,10.8429,3.3212,30.63,11.686,74.646,18.0,Rolling,Urban,0,39.081,0,0,0,0
SYN-00408_S10,SYN-00408,2023-01-28,2022-05-03,3D,2022-08-28,153,270,10,73.9764,61.3289,558,258,44,2,Revenue,15,89.004,1,8.87,0,0,19.8183,7.9774,40.252,14.87,74.646,18.0,Rolling,Urban,0,39.081,0,0,0,0
SYN-00409_S01,SYN-00409,2019-09-14,2019-09-14,3a,2019-09-14,0,0,1,17.6164,12.5477,314,204,54,3,Multiple Departments,49,70.143,0,0.0,0,0,1.1553,0.0,0.0,0.0,69.113,13.808,Plain,Rural,0,4.193,0,0,0,0
SYN-00409_S02,SYN-00409,2019-10-14,2019-09-14,3a,2019-09-14,30,30,2,17.6164,12.5477,314,204,54,3,Multiple Departments,58,68.222,0,0.0,0,0,5.9194,0.0,0.0,0.0,69.113,13.808,Plain,Rural,0,4.193,0,0,0,0
SYN-00409_S03,SYN-00409,2019-11-13,2019-09-14,3a,2019-09-14,60,60,3,17.6164,12.5477,314,204,54,4,PWD,62,66.894,0,0.0,0,1,5.3736,0.0,0.0,0.0,69.113,13.808,Plain,Rural,0,4.193,0,0,0,0
SYN-00409_S04,SYN-00409,2019-12-13,2019-09-14,3a,2019-09-14,90,90,4,17.6164,12.5477,314,204,54,4,Forest,63,63.89,0,0.0,0,2,3.0727,0.0,0.0,0.0,69.113,13.808,Plain,Rural,0,4.193,0,0,0,0
SYN-00409_S05,SYN-00409,2020-01-12,2019-09-14,3A,2019-12-01,42,120,5,17.6164,12.5477,314,204,54,5,District Administration,60,64.26,0,0.0,0,3,5.2743,0.2599,4.927,0.515,69.113,13.808,Plain,Rural,0,4.193,0,0,0,0
SYN-00409_S06,SYN-00409,2020-02-11,2019-09-14,3A,2019-12-01,72,150,6,17.6164,12.5477,314,204,54,6,Revenue,57,60.21,0,0.0,0,4,6.1406,0.6165,10.039,5.982,69.113,13.808,Plain,Rural,0,4.193,0,0,0,0
SYN-00409_S07,SYN-00409,2020-03-12,2019-09-14,3A,2019-12-01,102,180,7,17.6164,12.5477,314,204,54,5,Forest,64,60.616,0,0.0,0,3,3.7514,0.4251,11.332,8.369,69.113,13.808,Plain,Rural,0,4.193,0,0,0,0
SYN-00409_S08,SYN-00409,2020-04-11,2019-09-14,3D,2020-01-28,74,210,8,17.6164,12.5477,314,204,54,4,Multiple Departments,59,62.955,0,0.0,0,3,1.3989,0.2888,20.642,11.215,69.113,13.808,Plain,Rural,0,4.193,0,0,0,0
SYN-00410_S01,SYN-00410,2019-02-15,2019-02-15,3a,2019-02-15,0,0,1,7.549,4.7942,39,18,2,1,Multiple Departments,5,81.085,0,0.0,1,4,1.0813,0.0,0.0,5.781,41.868,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S02,SYN-00410,2019-03-17,2019-02-15,3a,2019-02-15,30,30,2,7.549,4.7942,39,18,2,2,PWD,11,79.625,0,0.0,1,5,0.7815,0.0,0.0,6.532,41.47,54.769,Rolling,Semi-Urban,0,58.571,0,0,1,0
SYN-00410_S03,SYN-00410,2019-04-16,2019-02-15,3a,2019-02-15,60,60,3,7.549,4.7942,39,18,2,2,District Administration,8,78.64,0,0.0,1,5,2.2039,0.0,0.0,6.765,40.077,54.769,Rolling,Semi-Urban,0,58.571,0,1,1,0
SYN-00410_S04,SYN-00410,2019-05-16,2019-02-15,3a,2019-02-15,90,90,4,7.549,4.7942,39,18,2,2,Multiple Departments,8,78.611,0,0.0,1,4,0.8517,0.0,0.0,6.414,38.295,54.769,Rolling,Semi-Urban,0,58.571,1,1,1,0
SYN-00410_S05,SYN-00410,2019-06-15,2019-02-15,3a,2019-02-15,120,120,5,7.549,4.7942,39,18,2,2,Forest,11,81.59,0,0.0,1,5,0.7716,0.0,0.0,6.432,38.479,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S06,SYN-00410,2019-07-15,2019-02-15,3a,2019-02-15,150,150,6,7.549,4.7942,39,18,2,2,District Administration,13,81.775,0,0.0,1,6,1.1636,0.0,0.0,6.212,38.204,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S07,SYN-00410,2019-08-14,2019-02-15,3A,2019-06-12,63,180,7,7.549,4.7942,39,18,2,2,Multiple Departments,20,82.214,0,0.0,1,7,0.5153,0.0152,2.959,7.168,36.691,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S08,SYN-00410,2019-09-13,2019-02-15,3A,2019-06-12,93,210,8,7.549,4.7942,39,18,2,1,Revenue,28,84.959,0,0.0,1,8,1.3747,0.1198,8.712,8.178,36.006,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S09,SYN-00410,2019-10-13,2019-02-15,3A,2019-06-12,123,240,9,7.549,4.7942,39,18,2,1,PWD,30,85.997,0,0.0,1,9,2.6793,0.2928,10.927,8.712,36.003,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S10,SYN-00410,2019-11-12,2019-02-15,3A,2019-06-12,153,270,10,7.549,4.7942,39,18,2,0,District Administration,39,87.358,0,0.0,1,9,1.0324,0.1449,14.038,8.436,36.572,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S11,SYN-00410,2019-12-12,2019-02-15,3A,2019-06-12,183,300,11,7.549,4.7942,39,18,2,0,District Administration,34,87.639,0,0.0,1,9,2.4334,0.388,15.943,9.058,37.317,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S12,SYN-00410,2020-01-11,2019-02-15,3A,2019-06-12,213,330,12,7.549,4.7942,39,18,2,0,Revenue,30,90.488,0,0.0,1,9,2.049,0.332,16.204,10.203,35.546,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S13,SYN-00410,2020-02-10,2019-02-15,3D,2019-10-07,126,360,13,7.549,4.7942,39,18,2,1,Revenue,30,89.343,0,0.0,1,9,0.6787,0.1617,23.823,10.682,33.972,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S14,SYN-00410,2020-03-11,2019-02-15,3D,2019-10-07,156,390,14,7.549,4.7942,39,18,2,2,Multiple Departments,25,90.702,0,0.0,1,8,0.6116,0.1699,27.775,10.772,33.54,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00410_S15,SYN-00410,2020-04-10,2019-02-15,3D,2019-10-07,186,420,15,7.549,4.7942,39,18,2,1,Forest,27,92.173,0,0.0,1,9,1.738,0.5815,33.456,11.312,33.546,54.769,Rolling,Semi-Urban,0,58.571,0,0,0,0
SYN-00411_S01,SYN-00411,2024-01-10,2024-01-10,3a,2024-01-10,0,0,1,9.4117,6.3862,143,91,9,0,Multiple Departments,27,91.207,1,0.0,1,2,2.0229,0.0,0.0,0.0,75.698,13.93,Rolling,Semi-Urban,0,4.776,0,0,0,0
SYN-00411_S02,SYN-00411,2024-02-09,2024-01-10,3a,2024-01-10,30,30,2,9.4117,6.3862,143,91,9,0,Revenue,22,90.552,1,0.986,1,1,2.918,0.0,0.0,0.0,75.698,13.93,Rolling,Semi-Urban,0,4.776,0,0,0,0
SYN-00411_S03,SYN-00411,2024-03-10,2024-01-10,3a,2024-01-10,60,60,3,9.4117,6.3862,143,91,9,0,PWD,24,92.861,1,1.971,1,1,2.6689,0.0,0.0,0.0,75.698,13.93,Rolling,Semi-Urban,0,4.776,0,0,0,0
SYN-00411_S04,SYN-00411,2024-04-09,2024-01-10,3A,2024-03-08,32,90,4,9.4117,6.3862,143,91,9,0,Revenue,30,93.227,1,2.957,1,0,2.8589,0.0301,1.051,6.488,75.698,13.93,Rolling,Semi-Urban,0,4.776,0,0,0,0
SYN-00411_S05,SYN-00411,2024-05-09,2024-01-10,3A,2024-03-08,62,120,5,9.4117,6.3862,143,91,9,0,Multiple Departments,36,92.347,1,3.942,1,1,2.9653,0.0949,3.202,7.667,75.698,13.93,Rolling,Semi-Urban,0,4.776,0,0,0,0
SYN-00411_S06,SYN-00411,2024-06-08,2024-01-10,3D,2024-04-16,53,150,6,9.4117,6.3862,143,91,9,0,PWD,32,91.111,1,4.928,1,1,3.2463,0.2459,7.576,11.964,75.698,13.93,Rolling,Semi-Urban,0,4.776,0,0,0,0
SYN-00411_S07,SYN-00411,2024-07-08,2024-01-10,3D,2024-04-16,83,180,7,9.4117,6.3862,143,91,9,0,Forest,35,92.954,1,5.913,1,0,0.923,0.108,11.702,12.119,75.698,13.93,Rolling,Semi-Urban,0,4.776,0,0,0,0
SYN-00411_S08,SYN-00411,2024-08-07,2024-01-10,3D,2024-04-16,113,210,8,9.4117,6.3862,143,91,9,0,District Administration,43,93.511,1,6.899,1,1,2.3066,0.406,17.601,13.293,75.698,13.93,Rolling,Semi-Urban,0,4.776,0,0,0,0
SYN-00412_S01,SYN-00412,2025-07-29,2025-07-29,3a,2025-07-29,0,0,1,14.9153,10.2338,203,83,8,1,Multiple Departments,21,86.317,0,0.0,2,3,3.1081,0.1241,3.992,0.0,79.272,50.739,Riverine,Rural,0,59.597,0,0,1,0
SYN-00412_S02,SYN-00412,2025-08-28,2025-07-29,3a,2025-07-29,30,30,2,14.9153,10.2338,203,83,8,0,Revenue,27,87.598,0,0.0,2,4,3.0378,0.1041,3.427,0.0,79.272,50.739,Riverine,Rural,0,59.597,0,1,1,0
SYN-00412_S03,SYN-00412,2025-09-27,2025-07-29,3a,2025-07-29,60,60,3,14.9153,10.2338,203,83,8,0,District Administration,27,90.429,0,0.0,2,7,5.4955,0.2408,4.381,0.0,79.272,50.739,Riverine,Rural,0,59.597,1,1,1,0
SYN-00412_S04,SYN-00412,2025-10-27,2025-07-29,3A,2025-09-25,32,90,4,14.9153,10.2338,203,83,8,0,Revenue,22,89.476,0,0.0,2,7,3.3158,0.3144,9.483,4.65,79.272,50.739,Riverine,Rural,0,59.597,0,0,0,0
SYN-00412_S05,SYN-00412,2025-11-26,2025-07-29,3A,2025-09-25,62,120,5,14.9153,10.2338,203,83,8,0,Environment,21,91.728,0,0.0,2,9,5.036,0.6932,13.764,11.437,79.272,50.739,Riverine,Rural,0,59.597,0,0,0,0
SYN-00412_S06,SYN-00412,2025-12-26,2025-07-29,3A,2025-09-25,92,150,6,14.9153,10.2338,203,83,8,0,Forest,21,93.185,0,0.0,2,11,5.7862,1.0247,17.709,12.823,79.272,50.739,Riverine,Rural,0,59.597,0,0,0,0
SYN-00412_S07,SYN-00412,2026-01-25,2025-07-29,3D,2025-11-23,63,180,7,14.9153,10.2338,203,83,8,1,Environment,29,93.837,0,0.0,2,12,0.8032,0.2056,25.597,14.767,79.272,50.739,Riverine,Rural,0,59.597,0,0,0,0
SYN-00412_S08,SYN-00412,2026-02-24,2025-07-29,3D,2025-11-23,93,210,8,14.9153,10.2338,203,83,8,1,District Administration,32,95.942,0,0.0,2,14,5.2066,1.6019,30.766,21.314,79.272,50.739,Riverine,Rural,0,59.597,0,0,0,0
SYN-00413_S01,SYN-00413,2021-11-14,2021-11-14,3a,2021-11-14,0,0,1,65.8315,43.3378,816,250,35,1,PWD,13,88.85,2,26.186,10,2,13.3908,0.0,0.0,0.0,72.758,17.882,Riverine,Rural,0,47.627,0,0,0,0
SYN-00413_S02,SYN-00413,2021-12-14,2021-11-14,3a,2021-11-14,30,30,2,65.8315,43.3378,816,250,35,0,Multiple Departments,14,91.469,2,27.171,9,2,6.6666,0.0,0.0,0.0,72.758,17.882,Riverine,Rural,0,47.627,0,0,0,0
SYN-00413_S03,SYN-00413,2022-01-13,2021-11-14,3a,2021-11-14,60,60,3,65.8315,43.3378,816,250,35,0,PWD,9,92.847,2,28.157,10,1,24.5086,0.0,0.0,0.0,72.758,17.882,Riverine,Rural,0,47.627,0,0,0,0
SYN-00413_S04,SYN-00413,2022-02-12,2021-11-14,3a,2021-11-14,90,90,4,65.8315,43.3378,816,250,35,0,Forest,13,94.691,2,29.142,9,0,9.4809,0.0,0.0,0.0,72.758,17.882,Riverine,Rural,0,47.627,0,0,0,0
SYN-00413_S05,SYN-00413,2022-03-14,2021-11-14,3a,2021-11-14,120,120,5,65.8315,43.3378,816,250,35,0,Revenue,16,95.39,2,30.128,9,0,19.4971,0.0,0.0,0.0,72.758,17.882,Riverine,Rural,0,47.627,0,0,0,0
SYN-00413_S06,SYN-00413,2022-04-13,2021-11-14,3A,2022-02-19,53,150,6,65.8315,43.3378,816,250,35,0,Forest,24,96.767,2,31.113,9,0,15.6299,0.8961,5.733,6.641,72.758,17.882,Riverine,Rural,0,47.627,0,0,0,0
SYN-00413_S07,SYN-00413,2022-05-13,2021-11-14,3A,2022-02-19,83,180,7,65.8315,43.3378,816,250,35,0,Environment,27,95.703,3,32.099,10,1,21.0345,1.4092,6.699,13.041,72.758,17.882,Riverine,Rural,0,47.627,0,0,0,0
SYN-00413_S08,SYN-00413,2022-06-12,2021-11-14,3A,2022-02-19,113,210,8,65.8315,43.3378,816,250,35,0,Multiple Departments,32,98.564,3,33.085,11,2,25.7168,2.8705,11.162,16.531,72.758,17.882,Riverine,Rural,0,47.627,0,0,0,0
SYN-00413_S09,SYN-00413,2022-07-12,2021-11-14,3A,2022-02-19,143,240,9,65.8315,43.3378,816,250,35,1,Environment,34,100.0,3,34.07,11,3,4.6379,0.6538,14.098,23.086,72.758,17.882,Riverine,Rural,0,47.627,0,0,0,0
SYN-00413_S10,SYN-00413,2022-08-11,2021-11-14,3D,2022-05-08,95,270,10,65.8315,43.3378,816,250,35,1,Forest,36,99.842,4,35.056,10,4,5.9491,1.2944,21.759,27.786,72.758,17.882,Riverine,Rural,0,47.627,0,0,0,0
SYN-00414_S01,SYN-00414,2021-12-13,2021-12-13,3a,2021-12-13,0,0,1,40.8181,30.2513,734,179,25,2,PWD,19,97.08,0,0.0,0,0,6.3088,0.0,0.0,0.0,67.173,10.061,Hilly,Rural,0,22.093,0,0,0,0
SYN-00414_S02,SYN-00414,2022-01-12,2021-12-13,3a,2021-12-13,30,30,2,40.8181,30.2513,734,179,25,2,District Administration,24,97.063,0,0.0,0,1,3.5333,0.0,0.0,0.0,67.173,10.061,Hilly,Rural,0,22.093,0,0,1,0
SYN-00414_S03,SYN-00414,2022-02-11,2021-12-13,3a,2021-12-13,60,60,3,40.8181,30.2513,734,179,25,2,District Administration,30,99.635,0,0.0,0,2,15.2141,0.0,0.0,0.0,67.173,10.061,Hilly,Rural,0,22.093,0,1,1,0
SYN-00414_S04,SYN-00414,2022-03-13,2021-12-13,3A,2022-02-09,32,90,4,40.8181,30.2513,734,179,25,2,Multiple Departments,27,99.031,0,0.0,0,3,2.3869,0.1069,4.477,3.438,67.173,10.061,Hilly,Rural,0,22.093,1,1,1,0
SYN-00414_S05,SYN-00414,2022-04-12,2021-12-13,3A,2022-02-09,62,120,5,40.8181,30.2513,734,179,25,2,District Administration,36,100.0,0,0.0,0,3,7.8102,0.54,6.913,4.975,67.173,10.061,Hilly,Rural,0,22.093,0,0,0,0
SYN-00414_S06,SYN-00414,2022-05-12,2021-12-13,3D,2022-03-20,53,150,6,40.8181,30.2513,734,179,25,1,Revenue,39,99.693,0,0.0,0,2,7.8627,1.0675,13.577,6.521,67.173,10.061,Hilly,Rural,0,22.093,0,0,0,0
SYN-00414_S07,SYN-00414,2022-06-11,2021-12-13,3D,2022-03-20,83,180,7,40.8181,30.2513,734,179,25,0,Forest,36,98.705,0,0.0,0,2,14.2312,2.8974,20.36,11.318,67.173,10.061,Hilly,Rural,0,22.093,0,0,0,0
SYN-00414_S08,SYN-00414,2022-07-11,2021-12-13,3D,2022-03-20,113,210,8,40.8181,30.2513,734,179,25,1,PWD,31,100.0,0,0.0,0,1,13.9623,3.7618,26.943,15.569,67.173,10.061,Hilly,Rural,0,22.093,0,0,0,1
SYN-00415_S01,SYN-00415,2022-03-21,2022-03-21,3a,2022-03-21,0,0,1,15.0583,11.4967,182,89,5,1,Revenue,1,91.726,1,0.0,2,4,2.2019,0.0,0.0,5.497,57.266,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S02,SYN-00415,2022-04-20,2022-03-21,3a,2022-03-21,30,30,2,15.0583,11.4967,182,89,5,1,Environment,2,92.56,1,0.986,2,5,3.7949,0.0,0.0,5.853,57.463,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S03,SYN-00415,2022-05-20,2022-03-21,3a,2022-03-21,60,60,3,15.0583,11.4967,182,89,5,2,Revenue,0,92.862,1,1.971,2,6,3.3706,0.0,0.0,5.756,56.315,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S04,SYN-00415,2022-06-19,2022-03-21,3a,2022-03-21,90,90,4,15.0583,11.4967,182,89,5,2,Environment,0,93.286,1,2.957,2,6,5.289,0.0,0.0,5.65,54.743,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S05,SYN-00415,2022-07-19,2022-03-21,3a,2022-03-21,120,120,5,15.0583,11.4967,182,89,5,2,Forest,0,92.277,1,3.942,2,5,5.6965,0.0,0.0,6.433,55.009,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S06,SYN-00415,2022-08-18,2022-03-21,3A,2022-06-26,53,150,6,15.0583,11.4967,182,89,5,2,Revenue,0,92.61,1,4.928,2,6,0.9488,0.0098,1.03,6.412,55.903,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S07,SYN-00415,2022-09-17,2022-03-21,3A,2022-06-26,83,180,7,15.0583,11.4967,182,89,5,2,District Administration,0,94.852,1,5.913,2,7,1.5428,0.1009,6.54,7.241,54.135,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S08,SYN-00415,2022-10-17,2022-03-21,3A,2022-06-26,113,210,8,15.0583,11.4967,182,89,5,2,Environment,9,94.31,1,6.899,2,8,3.3328,0.4062,12.189,8.363,52.605,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S09,SYN-00415,2022-11-16,2022-03-21,3A,2022-06-26,143,240,9,15.0583,11.4967,182,89,5,2,Environment,13,94.231,1,7.884,2,9,4.8151,0.7823,16.246,9.12,50.98,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S10,SYN-00415,2022-12-16,2022-03-21,3A,2022-06-26,173,270,10,15.0583,11.4967,182,89,5,3,PWD,9,95.826,1,8.87,2,8,6.0126,1.3127,21.833,10.042,49.332,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S11,SYN-00415,2023-01-15,2022-03-21,3D,2022-10-02,105,300,11,15.0583,11.4967,182,89,5,3,Revenue,12,97.86,1,9.855,2,8,1.1578,0.3086,26.655,9.981,48.932,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00415_S12,SYN-00415,2023-02-14,2022-03-21,3D,2022-10-02,135,330,12,15.0583,11.4967,182,89,5,2,Revenue,20,96.709,1,10.841,2,9,2.4549,0.8222,33.491,9.913,48.007,41.434,Rolling,Urban,0,26.527,0,0,0,0
SYN-00416_S01,SYN-00416,2019-06-22,2019-06-22,3a,2019-06-22,0,0,1,13.5672,10.3511,163,33,7,1,PWD,8,93.652,0,0.0,1,5,4.4942,0.0,0.0,5.073,38.394,31.19,Hilly,Urban,0,25.872,0,0,0,0
SYN-00416_S02,SYN-00416,2019-07-22,2019-06-22,3a,2019-06-22,30,30,2,13.5672,10.3511,163,33,7,1,Forest,16,92.814,0,0.0,1,6,1.0054,0.0,0.0,5.023,39.236,31.19,Hilly,Urban,0,25.872,0,0,0,0
SYN-00416_S03,SYN-00416,2019-08-21,2019-06-22,3a,2019-06-22,60,60,3,13.5672,10.3511,163,33,7,2,Forest,17,92.848,0,0.0,1,7,3.8731,0.0,0.0,5.009,39.259,31.19,Hilly,Urban,0,25.872,0,0,0,0
SYN-00416_S04,SYN-00416,2019-09-20,2019-06-22,3a,2019-06-22,90,90,4,13.5672,10.3511,163,33,7,2,Multiple Departments,14,92.871,0,0.0,1,6,4.1064,0.0,0.0,4.821,39.002,31.19,Hilly,Urban,0,25.872,0,0,0,0
SYN-00416_S05,SYN-00416,2019-10-20,2019-06-22,3a,2019-06-22,120,120,5,13.5672,10.3511,163,33,7,3,Multiple Departments,23,94.042,0,0.0,1,7,4.1116,0.0,0.0,5.457,37.586,31.19,Hilly,Urban,0,25.872,0,0,1,0
SYN-00416_S06,SYN-00416,2019-11-19,2019-06-22,3a,2019-06-22,150,150,6,13.5672,10.3511,163,33,7,3,Multiple Departments,18,94.061,0,0.0,1,8,4.4694,0.0,0.0,5.201,35.803,31.19,Hilly,Urban,0,25.872,0,1,1,0
SYN-00416_S07,SYN-00416,2019-12-19,2019-06-22,3A,2019-10-17,63,180,7,13.5672,10.3511,163,33,7,3,Forest,16,96.875,0,0.0,1,9,2.1582,0.0919,4.259,5.869,36.0,31.19,Hilly,Urban,0,25.872,1,1,1,0
SYN-00416_S08,SYN-00416,2020-01-18,2019-06-22,3A,2019-10-17,93,210,8,13.5672,10.3511,163,33,7,4,PWD,25,99.574,0,0.0,1,8,2.4684,0.1539,6.236,7.079,35.222,31.19,Hilly,Urban,0,25.872,0,0,0,0
SYN-00416_S09,SYN-00416,2020-02-17,2019-06-22,3A,2019-10-17,123,240,9,13.5672,10.3511,163,33,7,4,PWD,32,98.522,0,0.0,1,9,3.9767,0.3923,9.864,7.806,35.986,31.19,Hilly,Urban,0,25.872,0,0,0,0
SYN-00416_S10,SYN-00416,2020-03-18,2019-06-22,3A,2019-10-17,153,270,10,13.5672,10.3511,163,33,7,5,District Administration,38,99.214,0,0.0,1,9,2.2354,0.2379,10.644,9.018,35.226,31.19,Hilly,Urban,0,25.872,0,0,0,0
SYN-00416_S11,SYN-00416,2020-04-17,2019-06-22,3A,2019-10-17,183,300,11,13.5672,10.3511,163,33,7,5,District Administration,42,98.634,0,0.0,1,10,4.3427,0.68,15.659,9.636,35.149,31.19,Hilly,Urban,0,25.872,0,0,0,0
SYN-00416_S12,SYN-00416,2020-05-17,2019-06-22,3D,2020-01-22,116,330,12,13.5672,10.3511,163,33,7,5,PWD,47,99.513,0,0.0,1,9,3.1157,0.624,20.029,9.874,35.582,31.19,Hilly,Urban,0,25.872,0,0,0,0
SYN-00416_S13,SYN-00416,2020-06-16,2019-06-22,3D,2020-01-22,146,360,13,13.5672,10.3511,163,33,7,6,Revenue,49,98.995,0,0.0,1,9,4.9537,1.2099,24.424,10.994,34.611,31.19,Hilly,Urban,0,25.872,0,0,0,0
SYN-00417_S01,SYN-00417,2019-12-20,2019-12-20,3a,2019-12-20,0,0,1,58.9612,38.4312,1173,539,60,0,Forest,27,89.273,1,0.0,1,5,6.6345,0.3651,5.503,0.0,72.376,26.161,Rolling,Rural,1,11.276,0,0,0,0
